ID,Text,Region,Context,Surface_Meaning,Intended_Meaning,Intent_Type,Emotion,Emotion_Intensity,Sarcasm,Sarcasm_Intensity,Polarity_Surface,Polarity_Intent,Relation,Customer_Service,Complaint,Escalation_Risk,Explanation,Source
982,والله فرحانين، معلمة اللغة الإنجليزية أرسلت فيديوهات إضافية لأخوي المتعثر بالمادة.,الوسطى,لاحظت معلمة تعثر طالب في مادة اللغة الإنجليزية، فأرسلت له فيديوهات شرح إضافية مخصصة لمعالجة نقاط ضعفه تحديدًا، دون أن يطلب أهله هذه المساعدة الإضافية.,مدح,امتنان حقيقي لمبادرة تعليمية استباقية ومخصصة فعليًا,شكر,امتنان,3,لا,0,إيجابي,إيجابي,مرتبط,لا,لا,منخفض,المبادرة التعليمية الاستباقية والمخصصة فعليًا لاحتياج الطالب تجعل الامتنان صادقًا وعميقًا.,Dataset4_1000
983,طيب ليش أطفال المنطقة الشرقية ما فيه لهم أي مخيم صيفي متخصص بالروبوتات قريب؟,الشرقية,بحث والد عن مخيم صيفي متخصص بالروبوتات والبرمجة لابنه المهتم بهذا المجال، لكنه لم يجد أي خيار قريب من منطقته رغم توفر هذا النوع من المخيمات في مدن أخرى.,محايد,استياء مباشر من فجوة في توفر خيارات تعليمية متخصصة إقليميًا,شكوى,خيبة أمل,2,لا,0,محايد,محايد,مرتبط,لا,لا,منخفض,الفجوة الفعلية في توفر خيارات تعليمية متخصصة بمنطقة معينة تجعل الاستياء منطقيًا وليس سخرية.,Dataset4_1000
984,عاشت الأيادي، صديقة أختي علمتها تطرز بدون أي مقابل مادي طول الصيف.,الجنوبية,خصصت صديقة وقتًا طويلاً طوال فصل الصيف لتعليم صديقتها مهارة التطريز دون أي مقابل مادي، مجرد رغبة صادقة في مشاركة مهارتها ومساعدتها.,مدح,امتنان حقيقي وصادق لكرم وقت ومهارة دون أي مقابل,شكر,امتنان,4,لا,0,إيجابي,إيجابي,مرتبط,لا,لا,منخفض,الكرم الفعلي بالوقت والمهارة دون أي مقابل مادي يجعل الامتنان صادقًا وعميقًا دون أي مبالغة.,Dataset4_1000
985,سبحان الله، مكتبة الحي العامة ساعاتها تتعارض مع دوام المدارس تمامًا.,الشمالية,لاحظت عائلة أن ساعات عمل مكتبة الحي العامة تنتهي في نفس وقت خروج الطلاب تقريبًا من المدارس، مما يجعل استفادة الطلاب منها بعد الدوام شبه مستحيلة عمليًا.,محايد,استياء مباشر من تعارض توقيت يقلل فائدة مرفق تعليمي عام,شكوى,استياء,2,لا,0,محايد,سلبي,مرتبط,لا,لا,منخفض,التعارض الفعلي في التوقيت الذي يقلل فائدة مرفق عام مخصص للطلاب يجعل الاستياء منطقيًا ومباشرًا.,Dataset4_1000
986,والله ما توقعت، الطبيبة أعطتنا رقمها الشخصي لو احتجنا استفسار عاجل بالليل.,سعودية عامة,قدّمت طبيبة أطفال رقم هاتفها الشخصي لعائلة مريضة صغيرة السن، تحسبًا لأي استفسار طبي عاجل قد يحدث خارج أوقات الدوام الرسمي.,مدح,امتنان عميق وصادق لالتزام مهني يفوق المطلوب رسميًا,شكر,امتنان,4,لا,0,إيجابي,إيجابي,مرتبط,لا,لا,منخفض,الالتزام المهني الفعلي الذي فاق المطلوب رسميًا يجعل الامتنان صادقًا وعميقًا دون أي مبالغة.,Dataset4_1000
987,طيب ليش فعالية اليوم الوطني بالحي كانت بس ليومين رغم إعلانهم عن أسبوع كامل؟,الوسطى,أعلنت لجنة حي عن فعاليات يوم وطني تستمر أسبوعًا كاملاً، لكن الفعاليات الفعلية اقتصرت على يومين فقط دون أي تفسير للتقليص الكبير في المدة المعلنة.,محايد,استياء مباشر من فجوة كبيرة بين الإعلان والتنفيذ الفعلي,شكوى,خيبة أمل,2,لا,0,محايد,سلبي,مرتبط,لا,لا,منخفض,الفجوة الكبيرة الفعلية بين المدة المعلنة والفعلية تجعل الاستياء منطقيًا ومباشرًا دون أي حاجة لتفسير معقد.,Dataset4_1000
988,عاشت الأيادي، جدتي فرحانة إن حفيدها اتصل يسألها عن وصفة الكليجا قبل العيد.,الحجازية,اتصل حفيد بجدته المسنة قبل العيد بأيام ليسألها عن تفاصيل وصفة الكليجا التقليدية، مما أسعدها كثيرًا وجعلها تشعر بأهمية تراثها لدى الجيل الجديد.,مدح,فرح حقيقي وصادق باهتمام الحفيد بتراثها العائلي,شكر,فرح,4,لا,0,إيجابي,إيجابي,مرتبط,لا,لا,منخفض,الاهتمام الفعلي الصادق بتراث الجدة يجعل الفرح المعبر عنه صادقًا وعميقًا دون أي مبالغة.,Dataset4_1000
989,سبحان الله، مدرسة اللغات تطلب من الطلاب شراء نفس الكتاب من مكتبة واحدة معينة بسعر مرتفع.,الشرقية,طلبت مدرسة لغات من الطلاب شراء كتاب مقرر من مكتبة واحدة محددة بسعر أعلى من متاجر أخرى تبيع نفس الكتاب، دون أي مبرر واضح لهذا التخصيص.,محايد,استياء مباشر من قيد شراء غير مبرر يرفع التكلفة على الأسر,شكوى,استياء,3,لا,0,محايد,سلبي,مرتبط,لا,نعم,متوسط,عدم وجود مبرر واضح لتخصيص مصدر شراء واحد بسعر أعلى يجعل الاستياء منطقيًا ومباشرًا.,Dataset4_1000
990,والله فرحانين، صار فيه ورشة تدريب للأمهات الجدد على الإسعافات الأولية للرضع مجانًا.,الجنوبية,نظم مركز صحي ورشة مجانية لتدريب الأمهات الجدد على أساسيات الإسعافات الأولية للرضع، وهو نوع من الدعم كانت أم جديدة تحتاجه فعليًا ولم تجده سابقًا.,مدح,امتنان حقيقي لمبادرة تلبي احتياجًا فعليًا لم يكن متوفرًا سابقًا,شكر,امتنان,3,لا,0,إيجابي,إيجابي,مرتبط,لا,لا,منخفض,الفائدة الفعلية لهذه المبادرة التي تلبي احتياجًا حقيقيًا تجعل الامتنان صادقًا وعميقًا دون أي مبالغة.,Dataset4_1000
991,طيب ليش صف تحفيظ القرآن للبنات ينتهي وقت مواصلات المدرسة نفسه تمامًا؟,الشمالية,لاحظت أسرة تعارضًا في التوقيت بين انتهاء حلقة تحفيظ قرآن مسائية وموعد آخر حافلة مواصلات مدرسية، مما يعقّد ترتيبات النقل اليومية للبنت.,محايد,استياء مباشر من تعارض توقيت يعقّد ترتيبات فعلية للعائلة,شكوى,قلق,2,لا,0,محايد,سلبي,مرتبط,لا,لا,منخفض,التعارض الفعلي في التوقيت الذي يعقّد ترتيبات النقل اليومية يجعل الاستياء منطقيًا ومباشرًا.,Dataset4_1000
992,عاشت الأيادي، ابن جيراننا ساعد جدي يعبر الشارع كل يوم بدون أي طلب منا.,سعودية عامة,لاحظ طفل جار أن جد المتحدث المسن يواجه صعوبة في عبور شارع مزدحم يوميًا، فبادر بمساعدته في العبور كل يوم دون أن تطلب العائلة منه ذلك.,مدح,إعجاب حقيقي وصادق بمبادرة طفولية نبيلة ومستمرة,شكر,فرح,4,لا,0,إيجابي,إيجابي,مرتبط,لا,لا,منخفض,المبادرة الطفولية المستمرة الفعلية غير المطلوبة تجعل الإعجاب صادقًا وعميقًا دون أي مبالغة.,Dataset4_1000
993,سبحان الله، ملعب كرة القدم بالمدرسة مخصص للأولاد بس والبنات ما فيه لهم بديل مشابه.,الوسطى,لاحظت طالبة أن مدرستها توفر ملعبًا مجهزًا بالكامل للأولاد، بينما لا يوجد مرفق رياضي مشابه أو بديل مناسب متاح للطالبات ضمن نفس المدرسة.,محايد,استياء مباشر من فجوة في توفير مرافق رياضية متكافئة,شكوى,استياء,3,لا,0,محايد,سلبي,مرتبط,لا,نعم,متوسط,الفجوة الفعلية في توفير مرافق متكافئة تجعل الاستياء منطقيًا ومباشرًا دون أي مبالغة.,Dataset4_1000
994,والله ما توقعت، خالتي رجعت تسأل عن نتيجة مقابلة عملي بعد أسبوعين من نفسها.,الحجازية,تقدم المتحدث لمقابلة عمل مهمة، وبعد أسبوعين تذكرت خالته الأمر واتصلت بنفسها للاطمئنان على النتيجة، دون أن يخبرها هو بذلك مجددًا.,مدح,امتنان حقيقي وصادق لاهتمام عائلي مستمر وصادق,شكر,امتنان,3,لا,0,إيجابي,إيجابي,مرتبط,لا,لا,منخفض,الاهتمام العائلي المستمر الفعلي دون تذكير يجعل الامتنان صادقًا ومباشرًا دون أي مبالغة.,Dataset4_1000
995,طيب ليش حضانة الأطفال بالجامعة تخدم أطفال الموظفات بس مو الطالبات الأمهات؟,الشرقية,اكتشفت طالبة جامعية أم أن خدمة حضانة الأطفال المتوفرة بالجامعة مخصصة لأطفال الموظفات فقط، دون أن تشمل الطالبات الأمهات رغم حاجتهن الفعلية لنفس الخدمة.,محايد,استياء مباشر من استبعاد فئة تحتاج نفس الخدمة فعليًا,شكوى,استياء,3,لا,0,محايد,سلبي,مرتبط,لا,نعم,متوسط,الاستبعاد الفعلي لفئة تحتاج نفس الخدمة بنفس القدر يجعل الاستياء منطقيًا ومباشرًا دون أي مبالغة.,Dataset4_1000
